,Date,Start (ET),Visitor/Neutral,VisitorScore,Home/Neutral,HomeScore,Attend.,Arena,season,players
4679,2023-11-21,7:30p,Cleveland Cavaliers,122,Philadelphia 76ers,119,20565.0,Wells Fargo Center,2024,"[[['Max Strus', 'Darius Garland', 'Evan Mobley', 'Jarrett Allen', 'Dean Wade'], ['Craig Porter Jr.', 'Georges Niang', 'Tristan Thompson']], [['Tyrese Maxey', 'Tobias Harris', ""De'Anthony Melton"", 'Joel Embiid', 'Nicolas Batum'], ['Patrick Beverley', 'Robert Covington', 'Danuel House Jr.']]]"
4680,2023-11-21,9:00p,Portland Trail Blazers,107,Phoenix Suns,120,17071.0,Footprint Center,2024,"[[['Toumani Camara', 'Jerami Grant', 'Shaedon Sharpe', 'Deandre Ayton', 'Malcolm Brogdon'], ['Matisse Thybulle', 'Skylar Mays', 'Jabari Walker']], [['Kevin Durant', 'Eric Gordon', 'Grayson Allen', 'Devin Booker', 'Jusuf Nurkić'], ['Nassir Little', 'Drew Eubanks', 'Josh Okogie']]]"
4681,2023-11-21,10:00p,Utah Jazz,99,Los Angeles Lakers,131,18997.0,Crypto.com Arena,2024,"[[['John Collins', 'Jordan Clarkson', 'Lauri Markkanen', 'Keyonte George', 'Ochai Agbaji'], ['Simone Fontecchio', 'Kelly Olynyk', 'Talen Horton-Tucker']], [['Taurean Prince', 'Anthony Davis', ""D'Angelo Russell"", 'LeBron James', 'Cam Reddish'], ['Rui Hachimura', 'Christian Wood', 'Austin Reaves']]]"
4682,2023-11-22,7:00p,Washington Wizards,114,Charlotte Hornets,117,16432.0,Spectrum Center,2024,"[[['Kyle Kuzma', 'Tyus Jones', 'Daniel Gafford', 'Jordan Poole', 'Deni Avdija'], ['Bilal Coulibaly', 'Corey Kispert', 'Landry Shamet']], [['LaMelo Ball', 'Miles Bridges', 'Mark Williams', 'Brandon Miller', 'Gordon Hayward'], ['JT Thor', 'Bryce McGowens', 'Ish Smith']]]"
4683,2023-11-22,7:00p,Denver Nuggets,119,Orlando Magic,124,18237.0,Kia Center,2024,"[[['Aaron Gordon', 'Nikola Jokić', 'Kentavious Caldwell-Pope', 'Reggie Jackson', 'Michael Porter Jr.'], ['Christian Braun', 'Julian Strawther', 'Zeke Nnaji']], [['Paolo Banchero', 'Goga Bitadze', 'Franz Wagner', 'Jalen Suggs', 'Anthony Black'], ['Cole Anthony', 'Gary Harris', 'Joe Ingles']]]"
4684,2023-11-22,7:30p,Brooklyn Nets,145,Atlanta Hawks,147,17340.0,State Farm Arena,2024,"[[['Mikal Bridges', 'Spencer Dinwiddie', 'Dorian Finney-Smith', 'Cameron Johnson', 'Nic Claxton'], [""Royce O'Neale"", 'Lonnie Walker IV', 'Trendon Watford']], [['Jalen Johnson', 'Trae Young', 'Dejounte Murray', ""De'Andre Hunter"", 'Clint Capela'], ['Bogdan Bogdanović', 'Onyeka Okongwu', 'Saddiq Bey']]]"
4685,2023-11-22,7:30p,Milwaukee Bucks,116,Boston Celtics,119,19156.0,TD Garden,2024,"[[['Damian Lillard', 'Giannis Antetokounmpo', 'Brook Lopez', 'Khris Middleton', 'Malik Beasley'], ['MarJon Beauchamp', 'Bobby Portis', 'Pat Connaughton']], [['Jayson Tatum', 'Derrick White', 'Jaylen Brown', 'Jrue Holiday', 'Kristaps Porziņģis'], ['Al Horford', 'Payton Pritchard', 'Sam Hauser']]]"
4686,2023-11-22,7:30p,Miami Heat,129,Cleveland Cavaliers,96,19432.0,Rocket Mortgage Fieldhouse,2024,"[[['Kyle Lowry', 'Jimmy Butler', 'Haywood Highsmith', 'Duncan Robinson', 'Thomas Bryant'], ['Jaime Jaquez Jr.', 'Orlando Robinson', 'Josh Richardson']], [['Craig Porter Jr.', 'Darius Garland', 'Evan Mobley', 'Max Strus', 'Jarrett Allen'], ['Georges Niang', 'Caris LeVert', 'Sam Merrill']]]"
4687,2023-11-22,7:30p,Toronto Raptors,132,Indiana Pacers,131,17091.0,Gainbridge Fieldhouse,2024,"[[['Scottie Barnes', 'Pascal Siakam', 'OG Anunoby', 'Dennis Schröder', 'Jakob Poeltl'], ['Gary Trent Jr.', 'Malachi Flynn', 'Otto Porter Jr.']], [['Obi Toppin', 'Buddy Hield', 'Bruce Brown', 'Tyrese Haliburton', 'Myles Turner'], ['Bennedict Mathurin', 'Jalen Smith', 'Jordan Nwora']]]"
4688,2023-11-22,8:00p,Memphis Grizzlies,91,Houston Rockets,111,18055.0,Toyota Center,2024,"[[['Jaren Jackson Jr.', 'Bismack Biyombo', 'Desmond Bane', 'Jacob Gilyard', 'Santi Aldama'], ['John Konchar', 'David Roddy', 'Ziaire Williams']], [['Fred VanVleet', 'Alperen Sengun', 'Jalen Green', 'Jabari Smith Jr.', 'Dillon Brooks'], [""Jae'Sean Tate"", 'Tari Eason', 'Aaron Holiday']]]"
4689,2023-11-22,8:00p,Philadelphia 76ers,99,Minnesota Timberwolves,112,18024.0,Target Center,2024,"[[['Tyrese Maxey', 'Tobias Harris', ""De'Anthony Melton"", 'Nicolas Batum', 'Marcus Morris'], ['Paul Reed', 'Robert Covington', 'Danuel House Jr.']], [['Karl-Anthony Towns', 'Anthony Edwards', 'Rudy Gobert', 'Nickeil Alexander-Walker', 'Mike Conley'], ['Kyle Anderson', 'Naz Reid', 'Shake Milton']]]"
4690,2023-11-22,8:00p,Sacramento Kings,112,New Orleans Pelicans,117,16012.0,Smoothie King Center,2024,"[[['Harrison Barnes', ""De'Aaron Fox"", 'Domantas Sabonis', 'Kevin Huerter', 'Chris Duarte'], ['Trey Lyles', 'Malik Monk', 'Sasha Vezenkov']], [['Herbert Jones', 'Zion Williamson', 'Brandon Ingram', 'Dyson Daniels', 'Jonas Valančiūnas'], ['Jordan Hawkins', 'Naji Marshall', 'Jose Alvarado']]]"
4691,2023-11-22,8:00p,Chicago Bulls,102,Oklahoma City Thunder,116,18203.0,Paycom Center,2024,"[[['Nikola Vučević', 'Coby White', 'Patrick Williams', 'DeMar DeRozan', 'Alex Caruso'], ['Ayo Dosunmu', 'Jevon Carter', 'Torrey Craig']], [['Shai Gilgeous-Alexander', 'Chet Holmgren', 'Josh Giddey', 'Luguentz Dort', 'Cason Wallace'], ['Isaiah Joe', 'Kenrich Williams', 'Jaylin Williams']]]"
4692,2023-11-22,8:00p,Los Angeles Clippers,109,San Antonio Spurs,102,18354.0,Frost Bank Center,2024,"[[['Paul George', 'Kawhi Leonard', 'James Harden', 'Ivica Zubac', 'Terance Mann'], ['Russell Westbrook', 'Daniel Theis', 'Norman Powell']], [['Keldon Johnson', 'Victor Wembanyama', 'Jeremy Sochan', 'Zach Collins', 'Malaki Branham'], ['Devin Vassell', 'Tre Jones', 'Cedi Osman']]]"
4693,2023-11-22,10:00p,Golden State Warriors,115,Phoenix Suns,123,17071.0,Footprint Center,2024,"[[['Stephen Curry', 'Andrew Wiggins', 'Klay Thompson', 'Kevon Looney', 'Chris Paul'], ['Brandin Podziemski', 'Moses Moody', 'Dario Šarić']], [['Kevin Durant', 'Grayson Allen', 'Devin Booker', 'Eric Gordon', 'Jusuf Nurkić'], ['Josh Okogie', 'Nassir Little', 'Drew Eubanks']]]"
4694,2023-11-22,10:00p,Utah Jazz,105,Portland Trail Blazers,121,17819.0,Moda Center,2024,"[[['Lauri Markkanen', 'Keyonte George', 'Jordan Clarkson', 'Kelly Olynyk', 'John Collins'], ['Simone Fontecchio', 'Omer Yurtseven', 'Talen Horton-Tucker']], [['Jerami Grant', 'Shaedon Sharpe', 'Toumani Camara', 'Malcolm Brogdon', 'Duop Reath'], ['Matisse Thybulle', 'Jabari Walker', 'Kris Murray']]]"
4695,2023-11-22,10:30p,Dallas Mavericks,104,Los Angeles Lakers,101,18997.0,Crypto.com Arena,2024,"[[['Luka Dončić', 'Kyrie Irving', 'Grant Williams', 'Dereck Lively II', 'Derrick Jones Jr.'], ['Tim Hardaway Jr.', 'Richaun Holmes', 'Josh Green']], [['Taurean Prince', 'Anthony Davis', 'LeBron James', ""D'Angelo Russell"", 'Max Christie'], ['Austin Reaves', 'Rui Hachimura', 'Christian Wood']]]"
4696,2023-11-24,2:30p,Boston Celtics,96,Orlando Magic,113,18846.0,Kia Center,2024,"[[['Jayson Tatum', 'Jaylen Brown', 'Derrick White', 'Al Horford', 'Kristaps Porziņģis'], ['Sam Hauser', 'Luke Kornet', 'Payton Pritchard']], [['Franz Wagner', 'Paolo Banchero', 'Jalen Suggs', 'Goga Bitadze', 'Anthony Black'], ['Cole Anthony', 'Moritz Wagner', 'Joe Ingles']]]"
4697,2023-11-24,5:00p,Phoenix Suns,110,Memphis Grizzlies,89,17794.0,FedEx Forum,2024,"[[['Grayson Allen', 'Eric Gordon', 'Devin Booker', 'Jusuf Nurkić', 'Keita Bates-Diop'], ['Josh Okogie', 'Jordan Goodwin', 'Nassir Little']], [['Santi Aldama', 'Desmond Bane', 'Bismack Biyombo', 'Jaren Jackson Jr.', 'Jacob Gilyard'], ['David Roddy', 'Derrick Rose', 'John Konchar']]]"
4698,2023-11-24,7:30p,Miami Heat,98,New York Knicks,100,19812.0,Madison Square Garden (IV),2024,"[[['Jimmy Butler', 'Bam Adebayo', 'Josh Richardson', 'Kyle Lowry', 'Haywood Highsmith'], ['Jaime Jaquez Jr.', 'Kevin Love', 'Caleb Martin']], [['Julius Randle', 'RJ Barrett', 'Jalen Brunson', 'Quentin Grimes', 'Mitchell Robinson'], ['Isaiah Hartenstein', 'Josh Hart', 'Immanuel Quickley']]]"
4699,2023-11-24,7:30p,Chicago Bulls,108,Toronto Raptors,121,19800.0,Scotiabank Arena,2024,"[[['DeMar DeRozan', 'Zach LaVine', 'Nikola Vučević', 'Coby White', 'Alex Caruso'], ['Patrick Williams', 'Torrey Craig', 'Ayo Dosunmu']], [['Pascal Siakam', 'OG Anunoby', 'Dennis Schröder', 'Scottie Barnes', 'Jakob Poeltl'], ['Gary Trent Jr.', 'Precious Achiuwa', 'Malachi Flynn']]]"
4700,2023-11-24,8:00p,Denver Nuggets,86,Houston Rockets,105,18055.0,Toyota Center,2024,"[[['Nikola Jokić', 'Kentavious Caldwell-Pope', 'Aaron Gordon', 'Michael Porter Jr.', 'Reggie Jackson'], ['Christian Braun', 'Justin Holiday', 'Julian Strawther']], [['Alperen Sengun', 'Fred VanVleet', 'Jabari Smith Jr.', 'Jalen Green', 'Dillon Brooks'], ['Tari Eason', ""Jae'Sean Tate"", 'Aaron Holiday']]]"
4701,2023-11-24,8:00p,Detroit Pistons,113,Indiana Pacers,136,17274.0,Gainbridge Fieldhouse,2024,"[[['Cade Cunningham', 'Jaden Ivey', 'Ausar Thompson', 'Isaiah Stewart', 'Marvin Bagley III'], ['Jalen Duren', 'Isaiah Livers', 'Killian Hayes']], [['Bruce Brown', 'Tyrese Haliburton', 'Buddy Hield', 'Myles Turner', 'Obi Toppin'], ['Bennedict Mathurin', 'Jalen Smith', 'Andrew Nembhard']]]"
4702,2023-11-24,8:00p,Washington Wizards,128,Milwaukee Bucks,131,17880.0,Fiserv Forum,2024,"[[['Jordan Poole', 'Kyle Kuzma', 'Tyus Jones', 'Daniel Gafford', 'Deni Avdija'], ['Corey Kispert', 'Landry Shamet', 'Danilo Gallinari']], [['Giannis Antetokounmpo', 'Damian Lillard', 'Brook Lopez', 'Malik Beasley', 'Khris Middleton'], ['Pat Connaughton', 'Bobby Portis', 'Cameron Payne']]]"
4703,2023-11-24,8:00p,Sacramento Kings,124,Minnesota Timberwolves,111,18024.0,Target Center,2024,"[[['Domantas Sabonis', ""De'Aaron Fox"", 'Harrison Barnes', 'Kevin Huerter', 'Chris Duarte'], ['Malik Monk', 'Trey Lyles', 'Kessler Edwards']], [['Anthony Edwards', 'Karl-Anthony Towns', 'Rudy Gobert', 'Mike Conley', 'Nickeil Alexander-Walker'], ['Troy Brown Jr.', 'Kyle Anderson', 'Naz Reid']]]"
4704,2023-11-24,10:00p,San Antonio Spurs,112,Golden State Warriors,118,18064.0,Chase Center,2024,"[[['Victor Wembanyama', 'Keldon Johnson', 'Jeremy Sochan', 'Zach Collins', 'Malaki Branham'], ['Devin Vassell', 'Doug McDermott', 'Cedi Osman']], [['Stephen Curry', 'Klay Thompson', 'Andrew Wiggins', 'Kevon Looney', 'Moses Moody'], ['Chris Paul', 'Dario Šarić', 'Jonathan Kuminga']]]"
4705,2023-11-24,10:30p,New Orleans Pelicans,116,Los Angeles Clippers,106,19370.0,Crypto.com Arena,2024,"[[['Dyson Daniels', 'Brandon Ingram', 'Zion Williamson', 'Jonas Valančiūnas', 'Herbert Jones'], ['Naji Marshall', 'Jordan Hawkins', 'Larry Nance Jr.']], [['Paul George', 'James Harden', 'Kawhi Leonard', 'Terance Mann', 'Ivica Zubac'], ['Norman Powell', 'P.J. Tucker', 'Daniel Theis']]]"
4706,2023-11-25,5:00p,Philadelphia 76ers,127,Oklahoma City Thunder,123,17125.0,Paycom Center,2024,"[[['Tyrese Maxey', 'Joel Embiid', 'Nicolas Batum', 'Tobias Harris', ""De'Anthony Melton""], ['Patrick Beverley', 'Robert Covington', 'Marcus Morris']], [['Shai Gilgeous-Alexander', 'Chet Holmgren', 'Josh Giddey', 'Luguentz Dort', 'Cason Wallace'], ['Jaylin Williams', 'Isaiah Joe', 'Aaron Wiggins']]]"
4707,2023-11-25,6:00p,Miami Heat,97,Brooklyn Nets,112,17817.0,Barclays Center,2024,"[[['Josh Richardson', 'Jaime Jaquez Jr.', 'Kyle Lowry', 'Haywood Highsmith', 'Thomas Bryant'], ['Caleb Martin', 'Jamal Cain', 'Cole Swider']], [['Spencer Dinwiddie', 'Cameron Johnson', 'Dorian Finney-Smith', 'Mikal Bridges', 'Nic Claxton'], [""Royce O'Neale"", 'Lonnie Walker IV', 'Trendon Watford']]]"
4708,2023-11-25,7:00p,Atlanta Hawks,136,Washington Wizards,108,16276.0,Capital One Arena,2024,"[[[""De'Andre Hunter"", 'Trae Young', 'Dejounte Murray', 'Clint Capela', 'Jalen Johnson'], ['Saddiq Bey', 'Onyeka Okongwu', 'Bogdan Bogdanović']], [['Corey Kispert', 'Kyle Kuzma', 'Tyus Jones', 'Daniel Gafford', 'Deni Avdija'], ['Bilal Coulibaly', 'Mike Muscala', 'Anthony Gill']]]"
4709,2023-11-25,7:30p,Los Angeles Lakers,121,Cleveland Cavaliers,115,19432.0,Rocket Mortgage Fieldhouse,2024,"[[['Anthony Davis', 'LeBron James', 'Max Christie', ""D'Angelo Russell"", 'Taurean Prince'], ['Austin Reaves', 'Jaxson Hayes', 'Christian Wood']], [['Jarrett Allen', 'Evan Mobley', 'Donovan Mitchell', 'Max Strus', 'Darius Garland'], ['Caris LeVert', 'Georges Niang', 'Isaac Okoro']]]"
4710,2023-11-25,9:30p,New Orleans Pelicans,100,Utah Jazz,105,18206.0,Delta Center,2024,"[[['Jordan Hawkins', 'Brandon Ingram', 'Dyson Daniels', 'Jonas Valančiūnas', 'Herbert Jones'], ['Jose Alvarado', 'Cody Zeller', 'Naji Marshall']], [['Keyonte George', 'Omer Yurtseven', 'Simone Fontecchio', 'John Collins', 'Kris Dunn'], ['Collin Sexton', 'Kelly Olynyk', 'Ochai Agbaji']]]"
4711,2023-11-25,10:30p,Dallas Mavericks,88,Los Angeles Clippers,107,19370.0,Crypto.com Arena,2024,"[[['Luka Dončić', 'Grant Williams', 'Kyrie Irving', 'Richaun Holmes', 'Derrick Jones Jr.'], ['Tim Hardaway Jr.', 'Dante Exum', 'Dwight Powell']], [['Paul George', 'Terance Mann', 'Kawhi Leonard', 'James Harden', 'Ivica Zubac'], ['Russell Westbrook', 'Norman Powell', 'Daniel Theis']]]"
4712,2023-11-26,3:30p,Portland Trail Blazers,102,Milwaukee Bucks,108,17602.0,Fiserv Forum,2024,"[[['Jerami Grant', 'Shaedon Sharpe', 'Malcolm Brogdon', 'Deandre Ayton', 'Toumani Camara'], ['Scoot Henderson', 'Matisse Thybulle', 'Jabari Walker']], [['Giannis Antetokounmpo', 'Damian Lillard', 'Malik Beasley', 'Brook Lopez', 'Andre Jackson Jr.'], ['Bobby Portis', 'Pat Connaughton', 'Cameron Payne']]]"
4713,2023-11-26,6:00p,Atlanta Hawks,103,Boston Celtics,113,19156.0,TD Garden,2024,"[[[""De'Andre Hunter"", 'Trae Young', 'Dejounte Murray', 'Saddiq Bey', 'Clint Capela'], ['Bogdan Bogdanović', 'Onyeka Okongwu', 'AJ Griffin']], [['Jayson Tatum', 'Derrick White', 'Jaylen Brown', 'Al Horford', 'Dalano Banton'], ['Sam Hauser', 'Payton Pritchard', 'Neemias Queta']]]"
4714,2023-11-26,6:00p,Minnesota Timberwolves,119,Memphis Grizzlies,97,15764.0,FedEx Forum,2024,"[[['Nickeil Alexander-Walker', 'Anthony Edwards', 'Mike Conley', 'Karl-Anthony Towns', 'Rudy Gobert'], ['Kyle Anderson', 'Naz Reid', 'Shake Milton']], [['Jaren Jackson Jr.', 'Desmond Bane', 'Bismack Biyombo', 'Santi Aldama', 'Jacob Gilyard'], ['David Roddy', 'Derrick Rose', 'Ziaire Williams']]]"
4715,2023-11-26,6:00p,Phoenix Suns,116,New York Knicks,113,19812.0,Madison Square Garden (IV),2024,"[[['Devin Booker', 'Eric Gordon', 'Jusuf Nurkić', 'Keita Bates-Diop', 'Josh Okogie'], ['Jordan Goodwin', 'Nassir Little', 'Drew Eubanks']], [['Jalen Brunson', 'Julius Randle', 'Mitchell Robinson', 'RJ Barrett', 'Quentin Grimes'], ['Immanuel Quickley', 'Josh Hart', 'Donte DiVincenzo']]]"
4716,2023-11-26,6:00p,Charlotte Hornets,117,Orlando Magic,130,18846.0,Kia Center,2024,"[[['Miles Bridges', 'Terry Rozier', 'Gordon Hayward', 'Mark Williams', 'LaMelo Ball'], ['Brandon Miller', 'P.J. Washington', 'Ish Smith']], [['Paolo Banchero', 'Franz Wagner', 'Jalen Suggs', 'Goga Bitadze', 'Anthony Black'], ['Cole Anthony', 'Gary Harris', 'Moritz Wagner']]]"
4717,2023-11-26,7:30p,Chicago Bulls,109,Brooklyn Nets,118,16687.0,Barclays Center,2024,"[[['Zach LaVine', 'DeMar DeRozan', 'Coby White', 'Nikola Vučević', 'Patrick Williams'], ['Torrey Craig', 'Ayo Dosunmu', 'Andre Drummond']], [['Spencer Dinwiddie', ""Royce O'Neale"", 'Mikal Bridges', 'Dorian Finney-Smith', 'Cameron Johnson'], [""Day'Ron Sharpe"", 'Lonnie Walker IV', 'Trendon Watford']]]"
4718,2023-11-26,7:30p,Toronto Raptors,102,Cleveland Cavaliers,105,19432.0,Rocket Mortgage Fieldhouse,2024,"[[['Pascal Siakam', 'Jakob Poeltl', 'OG Anunoby', 'Scottie Barnes', 'Dennis Schröder'], ['Gary Trent Jr.', 'Malachi Flynn', 'Precious Achiuwa']], [['Darius Garland', 'Evan Mobley', 'Max Strus', 'Donovan Mitchell', 'Jarrett Allen'], ['Georges Niang', 'Caris LeVert', 'Isaac Okoro']]]"
4719,2023-11-26,8:00p,San Antonio Spurs,120,Denver Nuggets,132,19665.0,Ball Arena,2024,"[[['Keldon Johnson', 'Victor Wembanyama', 'Malaki Branham', 'Zach Collins', 'Jeremy Sochan'], ['Devin Vassell', 'Tre Jones', 'Julian Champagnie']], [['Nikola Jokić', 'Michael Porter Jr.', 'Kentavious Caldwell-Pope', 'Reggie Jackson', 'Justin Holiday'], ['Christian Braun', 'Peyton Watson', 'Julian Strawther']]]"
4720,2023-11-27,7:00p,Washington Wizards,126,Detroit Pistons,107,14346.0,Little Caesars Arena,2024,"[[['Kyle Kuzma', 'Daniel Gafford', 'Tyus Jones', 'Deni Avdija', 'Jordan Poole'], ['Bilal Coulibaly', 'Landry Shamet', 'Danilo Gallinari']], [['Jalen Duren', 'Jaden Ivey', 'Cade Cunningham', 'Isaiah Stewart', 'Ausar Thompson'], ['Isaiah Livers', 'Marcus Sasser', 'Killian Hayes']]]"
4721,2023-11-27,7:00p,Portland Trail Blazers,114,Indiana Pacers,110,14508.0,Gainbridge Fieldhouse,2024,"[[['Deandre Ayton', 'Jerami Grant', 'Malcolm Brogdon', 'Shaedon Sharpe', 'Toumani Camara'], ['Matisse Thybulle', 'Scoot Henderson', 'Jabari Walker']], [['Tyrese Haliburton', 'Bruce Brown', 'Myles Turner', 'Buddy Hield', 'Obi Toppin'], ['Aaron Nesmith', 'Bennedict Mathurin', 'Andrew Nembhard']]]"
4722,2023-11-27,7:00p,Los Angeles Lakers,94,Philadelphia 76ers,138,19907.0,Wells Fargo Center,2024,"[[['Anthony Davis', 'LeBron James', 'Taurean Prince', 'Max Christie', ""D'Angelo Russell""], ['Austin Reaves', 'Christian Wood', 'Jaxson Hayes']], [['Tyrese Maxey', 'Joel Embiid', 'Nicolas Batum', ""De'Anthony Melton"", 'Tobias Harris'], ['Patrick Beverley', 'Marcus Morris', 'Robert Covington']]]"
4723,2023-11-27,9:00p,New Orleans Pelicans,112,Utah Jazz,114,18206.0,Delta Center,2024,"[[['Brandon Ingram', 'Zion Williamson', 'Herbert Jones', 'Jonas Valančiūnas', 'Dyson Daniels'], ['Naji Marshall', 'Jordan Hawkins', 'Jose Alvarado']], [['Jordan Clarkson', 'Keyonte George', 'John Collins', 'Simone Fontecchio', 'Omer Yurtseven'], ['Walker Kessler', 'Talen Horton-Tucker', 'Kelly Olynyk']]]"
4724,2023-11-27,10:30p,Denver Nuggets,113,Los Angeles Clippers,104,17071.0,Crypto.com Arena,2024,"[[['Reggie Jackson', 'Kentavious Caldwell-Pope', 'Justin Holiday', 'DeAndre Jordan', 'Michael Porter Jr.'], ['Peyton Watson', 'Julian Strawther', 'Christian Braun']], [['Kawhi Leonard', 'Paul George', 'James Harden', 'Ivica Zubac', 'Terance Mann'], ['Russell Westbrook', 'Norman Powell', 'Daniel Theis']]]"
4725,2023-11-28,7:30p,Chicago Bulls,97,Boston Celtics,124,19156.0,TD Garden,2024,"[[['Coby White', 'Patrick Williams', 'DeMar DeRozan', 'Nikola Vučević', 'Zach LaVine'], ['Ayo Dosunmu', 'Alex Caruso', 'Jevon Carter']], [['Jayson Tatum', 'Jaylen Brown', 'Jrue Holiday', 'Derrick White', 'Al Horford'], ['Payton Pritchard', 'Sam Hauser', 'Luke Kornet']]]"
4726,2023-11-28,7:30p,Toronto Raptors,103,Brooklyn Nets,115,15844.0,Barclays Center,2024,"[[['OG Anunoby', 'Scottie Barnes', 'Pascal Siakam', 'Dennis Schröder', 'Jakob Poeltl'], ['Gary Trent Jr.', 'Malachi Flynn', 'Jalen McDaniels']], [['Spencer Dinwiddie', 'Mikal Bridges', 'Nic Claxton', 'Cameron Johnson', 'Dorian Finney-Smith'], [""Royce O'Neale"", 'Lonnie Walker IV', ""Day'Ron Sharpe""]]]"
4727,2023-11-28,7:30p,Atlanta Hawks,105,Cleveland Cavaliers,128,19432.0,Rocket Mortgage Fieldhouse,2024,"[[['Trae Young', 'Saddiq Bey', 'Dejounte Murray', ""De'Andre Hunter"", 'Clint Capela'], ['Bogdan Bogdanović', 'Onyeka Okongwu', 'Wesley Matthews']], [['Darius Garland', 'Max Strus', 'Donovan Mitchell', 'Evan Mobley', 'Jarrett Allen'], ['Caris LeVert', 'Georges Niang', 'Isaac Okoro']]]"
4728,2023-11-28,7:30p,Milwaukee Bucks,131,Miami Heat,124,19691.0,Kaseya Center,2024,"[[['Giannis Antetokounmpo', 'Malik Beasley', 'Damian Lillard', 'Brook Lopez', 'Khris Middleton'], ['Bobby Portis', 'Cameron Payne', 'Pat Connaughton']], [['Bam Adebayo', 'Josh Richardson', 'Kyle Lowry', 'Duncan Robinson', 'Kevin Love'], ['Jaime Jaquez Jr.', 'Caleb Martin', 'Jamal Cain']]]"
4729,2023-11-28,7:30p,Charlotte Hornets,91,New York Knicks,115,19111.0,Madison Square Garden (IV),2024,"[[['Brandon Miller', 'Terry Rozier', 'Miles Bridges', 'Gordon Hayward', 'Mark Williams'], ['P.J. Washington', 'Ish Smith', 'Bryce McGowens']], [['Julius Randle', 'Jalen Brunson', 'Mitchell Robinson', 'RJ Barrett', 'Quentin Grimes'], ['Josh Hart', 'Immanuel Quickley', 'Donte DiVincenzo']]]"
4730,2023-11-28,8:00p,Oklahoma City Thunder,103,Minnesota Timberwolves,106,18024.0,Target Center,2024,"[[['Jalen Williams', 'Shai Gilgeous-Alexander', 'Chet Holmgren', 'Josh Giddey', 'Luguentz Dort'], ['Isaiah Joe', 'Cason Wallace', 'Aaron Wiggins']], [['Mike Conley', 'Rudy Gobert', 'Karl-Anthony Towns', 'Anthony Edwards', 'Nickeil Alexander-Walker'], ['Naz Reid', 'Kyle Anderson', 'Troy Brown Jr.']]]"
4731,2023-11-28,8:30p,Houston Rockets,115,Dallas Mavericks,121,20103.0,American Airlines Center,2024,"[[['Fred VanVleet', 'Jabari Smith Jr.', 'Alperen Sengun', 'Jalen Green', 'Dillon Brooks'], ['Tari Eason', 'Aaron Holiday', 'Jeff Green']], [['Luka Dončić', 'Kyrie Irving', 'Josh Green', 'Dereck Lively II', 'Grant Williams'], ['Derrick Jones Jr.', 'Tim Hardaway Jr.', 'Dante Exum']]]"
4732,2023-11-28,10:00p,Golden State Warriors,123,Sacramento Kings,124,18039.0,Golden 1 Center,2024,"[[['Stephen Curry', 'Andrew Wiggins', 'Klay Thompson', 'Draymond Green', 'Kevon Looney'], ['Dario Šarić', 'Gary Payton II', 'Moses Moody']], [[""De'Aaron Fox"", 'Domantas Sabonis', 'Kevin Huerter', 'Harrison Barnes', 'Chris Duarte'], ['Malik Monk', 'Trey Lyles', 'Sasha Vezenkov']]]"
4733,2023-11-29,7:00p,Los Angeles Lakers,133,Detroit Pistons,107,20062.0,Little Caesars Arena,2024,"[[[""D'Angelo Russell"", 'Anthony Davis', 'LeBron James', 'Taurean Prince', 'Max Christie'], ['Christian Wood', 'Austin Reaves', 'Cam Reddish']], [['Isaiah Stewart', 'Cade Cunningham', 'Ausar Thompson', 'Jaden Ivey', 'Jalen Duren'], ['Marcus Sasser', 'Isaiah Livers', 'Killian Hayes']]]"
4734,2023-11-29,7:00p,Washington Wizards,120,Orlando Magic,139,17109.0,Kia Center,2024,"[[['Kyle Kuzma', 'Deni Avdija', 'Daniel Gafford', 'Jordan Poole', 'Tyus Jones'], ['Bilal Coulibaly', 'Corey Kispert', 'Landry Shamet']], [['Franz Wagner', 'Jalen Suggs', 'Anthony Black', 'Paolo Banchero', 'Goga Bitadze'], ['Cole Anthony', 'Joe Ingles', 'Gary Harris']]]"
4735,2023-11-29,7:30p,Phoenix Suns,105,Toronto Raptors,112,19800.0,Scotiabank Arena,2024,"[[['Kevin Durant', 'Eric Gordon', 'Devin Booker', 'Jusuf Nurkić', 'Josh Okogie'], ['Jordan Goodwin', 'Drew Eubanks', 'Yuta Watanabe']], [['Scottie Barnes', 'Pascal Siakam', 'Dennis Schröder', 'OG Anunoby', 'Jakob Poeltl'], ['Gary Trent Jr.', 'Precious Achiuwa', 'Malachi Flynn']]]"
4736,2023-11-29,8:00p,Utah Jazz,91,Memphis Grizzlies,105,15327.0,FedEx Forum,2024,"[[['John Collins', 'Jordan Clarkson', 'Simone Fontecchio', 'Keyonte George', 'Omer Yurtseven'], ['Walker Kessler', 'Talen Horton-Tucker', 'Collin Sexton']], [['Desmond Bane', 'Jaren Jackson Jr.', 'Bismack Biyombo', 'Derrick Rose', 'David Roddy'], ['Santi Aldama', 'Ziaire Williams', 'Vince Williams Jr.']]]"
